Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2018-05-24,CN,Wuhan,pm25,405,16.8,86.4,42.8
2018-06-04,CN,Wuhan,pm25,402,23.9,105.8,46.8
2018-03-07,CN,Wuhan,pm25,384,10.0,50.1,24.9
2018-05-02,CN,Wuhan,pm25,405,11.0,125.2,55.5
2018-05-18,CN,Wuhan,pm25,388,3.1,82.6,25.8
2018-05-28,CN,Wuhan,pm25,334,18.7,86.4,44.0
2018-01-18,CN,Wuhan,pm25,396,2.1,214.0,127.1
2018-02-26,CN,Wuhan,pm25,379,18.7,136.8,70.9
2018-03-02,CN,Wuhan,pm25,381,25.8,150.4,50.9
2018-05-21,CN,Wuhan,pm25,392,1.2,52.1,17.8
2018-05-22,CN,Wuhan,pm25,401,1.2,72.9,21.1
2018-06-23,CN,Wuhan,pm25,402,2.1,67.1,22.0
2018-02-12,CN,Wuhan,pm25,307,5.0,123.2,24.9
2018-04-10,CN,Wuhan,pm25,369,30.1,121.3,50.9
2018-04-29,CN,Wuhan,pm25,405,2.1,88.4,46.8
2018-03-24,CN,Wuhan,pm25,384,29.2,92.2,50.1
2018-04-02,CN,Wuhan,pm25,397,3.1,188.8,74.8
2018-04-17,CN,Wuhan,pm25,390,24.9,100.0,50.9
2018-04-26,CN,Wuhan,pm25,398,23.9,86.4,44.8
2018-06-08,CN,Wuhan,pm25,398,2.1,65.1,23.0
2018-01-28,CN,Wuhan,pm25,406,29.2,82.6,52.1
2018-02-25,CN,Wuhan,pm25,384,41.9,127.1,72.9
2018-03-13,CN,Wuhan,pm25,405,25.8,121.3,59.3
2018-04-13,CN,Wuhan,pm25,390,2.1,69.0,30.1
2018-04-14,CN,Wuhan,pm25,405,3.1,117.4,23.0
2018-06-21,CN,Wuhan,pm25,392,12.0,69.0,33.0
2018-07-01,CN,Wuhan,pm25,401,1.2,48.9,21.1
2018-01-16,CN,Wuhan,pm25,297,52.1,183.8,113.6
2018-02-15,CN,Wuhan,pm25,384,44.8,160.5,80.6
2018-04-11,CN,Wuhan,pm25,408,24.9,127.1,61.3
2018-04-28,CN,Wuhan,pm25,407,13.0,131.0,55.5
2018-02-24,CN,Wuhan,pm25,384,15.9,115.5,33.0
2018-03-29,CN,Wuhan,pm25,407,36.7,131.0,55.5
2018-04-24,CN,Wuhan,pm25,355,14.9,76.8,40.7
2018-03-03,CN,Wuhan,pm25,384,33.0,292.8,59.3
2018-03-19,CN,Wuhan,pm25,408,16.8,76.8,40.7
2018-03-28,CN,Wuhan,pm25,406,17.8,98.1,46.8
2018-04-05,CN,Wuhan,pm25,387,3.1,69.0,23.0
2018-04-16,CN,Wuhan,pm25,401,32.0,134.9,65.1
2018-01-22,CN,Wuhan,pm25,402,26.8,150.4,74.8
2018-02-11,CN,Wuhan,pm25,384,46.0,195.9,98.1
2018-02-22,CN,Wuhan,pm25,383,46.0,111.6,80.6
2018-05-12,CN,Wuhan,pm25,404,3.1,76.8,39.9
2018-06-09,CN,Wuhan,pm25,399,2.1,69.0,29.2
2018-06-11,CN,Wuhan,pm25,399,7.2,63.2,34.9
2018-05-05,CN,Wuhan,pm25,399,7.2,70.9,33.0
2018-05-30,CN,Wuhan,pm25,405,22.0,115.5,44.8
2018-06-03,CN,Wuhan,pm25,403,18.7,72.9,37.9
2018-06-07,CN,Wuhan,pm25,406,11.0,74.8,32.0
2018-06-13,CN,Wuhan,pm25,406,7.2,57.4,29.2
2018-06-15,CN,Wuhan,pm25,403,6.0,233.2,38.7
2018-06-24,CN,Wuhan,pm25,399,2.1,61.3,28.2
2018-03-12,CN,Wuhan,pm25,391,14.0,134.9,50.9
2018-04-06,CN,Wuhan,pm25,364,6.0,69.0,31.1
2018-05-23,CN,Wuhan,pm25,408,9.1,86.4,50.9
2018-06-28,CN,Wuhan,pm25,383,3.1,57.4,17.8
2018-04-01,CN,Wuhan,pm25,304,44.0,313.0,82.6
2018-05-01,CN,Wuhan,pm25,403,6.0,76.8,23.9
2018-05-15,CN,Wuhan,pm25,396,7.2,67.1,24.9
2018-02-16,CN,Wuhan,pm25,384,50.9,168.6,92.2
2018-03-06,CN,Wuhan,pm25,383,11.0,57.4,31.1
2018-03-31,CN,Wuhan,pm25,402,3.1,965.223113122172,78.7
2018-04-27,CN,Wuhan,pm25,198,21.1,107.7,52.9
2018-06-02,CN,Wuhan,pm25,408,2.1,65.1,26.8
2018-06-06,CN,Wuhan,pm25,401,14.0,100.0,52.1
2018-01-27,CN,Wuhan,pm25,378,24.9,70.9,46.8
2018-03-10,CN,Wuhan,pm25,366,15.9,94.2,48.9
2018-03-25,CN,Wuhan,pm25,352,17.8,86.4,42.8
2018-04-20,CN,Wuhan,pm25,396,29.2,965.223113122172,50.9
2018-04-30,CN,Wuhan,pm25,401,16.8,78.7,33.9
2018-05-29,CN,Wuhan,pm25,373,25.8,105.8,54.1
2018-01-21,CN,Wuhan,pm25,385,32.0,227.1,121.3
2018-02-10,CN,Wuhan,pm25,383,35.9,209.0,113.6
2018-03-08,CN,Wuhan,pm25,383,11.0,72.9,36.7
2018-05-03,CN,Wuhan,pm25,353,8.1,78.7,30.1
2018-02-05,CN,Wuhan,pm25,407,16.8,96.1,48.0
2018-03-09,CN,Wuhan,pm25,377,21.1,383.8,48.0
2018-03-23,CN,Wuhan,pm25,402,16.8,153.5,57.4
2018-03-11,CN,Wuhan,pm25,384,18.7,96.1,44.8
2018-06-17,CN,Wuhan,pm25,183,31.1,69.0,52.1
2018-06-25,CN,Wuhan,pm25,402,2.1,38.7,15.9
2018-06-30,CN,Wuhan,pm25,405,1.2,65.1,21.1
2018-02-09,CN,Wuhan,pm25,400,52.9,161.6,80.6
2018-02-20,CN,Wuhan,pm25,383,7.2,40.7,17.8
2018-02-21,CN,Wuhan,pm25,383,13.0,117.4,50.9
2018-05-17,CN,Wuhan,pm25,404,8.1,69.0,26.8
2018-05-19,CN,Wuhan,pm25,362,2.1,59.3,21.1
2018-06-14,CN,Wuhan,pm25,406,4.0,57.4,25.8
2018-03-27,CN,Wuhan,pm25,408,14.0,72.9,42.8
2018-05-07,CN,Wuhan,pm25,400,2.1,46.0,12.0
2018-06-12,CN,Wuhan,pm25,408,11.0,74.8,36.7
2018-02-13,CN,Wuhan,pm25,272,25.8,90.3,54.9
2018-02-17,CN,Wuhan,pm25,384,44.8,157.5,74.8
2018-03-20,CN,Wuhan,pm25,374,7.2,74.8,35.9
2018-01-24,CN,Wuhan,pm25,391,16.8,111.6,46.0
2018-03-17,CN,Wuhan,pm25,387,15.9,965.223113122172,34.9
2018-03-21,CN,Wuhan,pm25,405,8.1,82.6,35.9
2018-04-25,CN,Wuhan,pm25,396,23.9,82.6,41.9
2018-01-17,CN,Wuhan,pm25,400,34.9,187.8,98.1
2018-02-06,CN,Wuhan,pm25,405,25.8,132.9,61.3
2018-02-14,CN,Wuhan,pm25,377,24.9,148.4,76.8
2018-05-31,CN,Wuhan,pm25,400,10.0,72.9,26.8
2018-06-05,CN,Wuhan,pm25,399,22.0,113.6,55.5
2018-06-10,CN,Wuhan,pm25,394,6.0,48.9,26.8
2018-03-15,CN,Wuhan,pm25,405,15.9,109.7,40.7
2018-05-10,CN,Wuhan,pm25,292,14.0,74.8,35.9
2018-05-11,CN,Wuhan,pm25,404,29.2,115.5,65.1
2018-04-09,CN,Wuhan,pm25,403,18.7,92.2,38.7
2018-06-20,CN,Wuhan,pm25,385,2.1,54.9,17.8
2018-01-31,CN,Wuhan,pm25,406,29.2,121.3,59.3
2018-02-02,CN,Wuhan,pm25,408,26.8,127.1,54.1
2018-02-08,CN,Wuhan,pm25,406,41.9,151.5,78.7
2018-06-26,CN,Wuhan,pm25,386,2.1,44.8,14.9
2018-01-25,CN,Wuhan,pm25,391,14.0,54.9,32.0
2018-03-22,CN,Wuhan,pm25,404,24.9,146.5,54.1
2018-03-30,CN,Wuhan,pm25,405,40.7,146.5,80.6
2018-02-20,US,Houston,pm25,120,6.2,19.2,10.8
2018-02-26,US,Houston,pm25,115,0.2,12.5,4.0
2018-06-05,US,Houston,pm25,120,2.1,22.5,8.6
2018-01-14,US,Houston,pm25,95,1.2,18.7,7.9
2018-02-27,US,Houston,pm25,118,3.3,13.0,7.2
2018-03-13,US,Houston,pm25,116,0.2,39.9,15.9
2018-04-26,US,Houston,pm25,117,0.2,24.9,4.5
2018-05-21,US,Houston,pm25,119,0.4,26.8,7.2
2018-03-14,US,Houston,pm25,118,7.9,30.6,16.3
2018-03-23,US,Houston,pm25,118,3.6,21.1,8.3
2018-03-25,US,Houston,pm25,104,5.2,26.8,12.5
2018-01-03,US,Houston,pm25,119,0.7,49.7,5.5
2018-01-10,US,Houston,pm25,117,0.2,16.8,6.0
2018-01-29,US,Houston,pm25,119,0.9,16.8,6.7
2018-01-30,US,Houston,pm25,119,1.4,16.3,7.2
2018-02-24,US,Houston,pm25,119,5.2,14.9,9.6
2018-04-06,US,Houston,pm25,118,4.8,15.9,9.1
2018-04-19,US,Houston,pm25,115,2.4,61.3,7.2
2018-05-03,US,Houston,pm25,110,9.1,20.1,12.1
2018-05-04,US,Houston,pm25,96,1.2,24.9,11.0
2018-06-01,US,Houston,pm25,120,9.1,28.2,14.9
2018-01-19,US,Houston,pm25,119,1.4,23.0,8.3
2018-03-22,US,Houston,pm25,118,4.3,30.6,12.0
2018-04-04,US,Houston,pm25,102,0.4,12.0,4.3
2018-04-30,US,Houston,pm25,118,3.3,28.2,10.8
2018-05-26,US,Houston,pm25,118,1.2,67.1,6.0
2018-06-06,US,Houston,pm25,118,3.1,16.8,8.3
2018-01-13,US,Houston,pm25,106,1.2,210.0,6.7
2018-02-09,US,Houston,pm25,119,3.6,23.9,10.0
2018-05-02,US,Houston,pm25,115,5.5,16.8,11.0
2018-05-17,US,Houston,pm25,120,6.2,21.1,11.0
2018-05-31,US,Houston,pm25,119,2.1,16.8,10.3
2018-02-05,US,Houston,pm25,118,6.4,33.0,14.4
2018-03-03,US,Houston,pm25,119,5.5,26.8,12.5
2018-04-05,US,Houston,pm25,109,3.1,14.9,7.9
2018-06-24,US,Houston,pm25,120,1.9,14.0,6.7
2018-06-14,US,Houston,pm25,118,2.1,17.8,7.2
2018-02-02,US,Houston,pm25,111,0.9,23.0,5.0
2018-03-05,US,Houston,pm25,117,0.9,19.7,9.3
2018-03-20,US,Houston,pm25,117,1.2,18.7,4.5
2018-04-27,US,Houston,pm25,118,2.1,26.8,7.9
2018-05-19,US,Houston,pm25,120,5.2,18.7,9.6
2018-06-08,US,Houston,pm25,120,3.1,24.4,6.9
2018-02-21,US,Houston,pm25,116,0.2,18.7,5.0
2018-03-18,US,Houston,pm25,99,4.8,30.1,14.9
2018-03-27,US,Houston,pm25,118,8.8,25.8,15.4
2018-03-28,US,Houston,pm25,116,0.2,28.2,13.0
2018-04-22,US,Houston,pm25,119,0.7,15.9,5.0
2018-06-02,US,Houston,pm25,120,5.5,29.6,11.2
2018-06-11,US,Houston,pm25,120,5.2,25.8,14.9
2018-01-01,US,Houston,pm25,118,0.2,39.5,5.2
2018-03-01,US,Houston,pm25,118,0.2,15.9,8.1
2018-05-01,US,Houston,pm25,118,7.2,18.7,9.6
2018-05-22,US,Houston,pm25,116,0.2,17.3,7.2
2018-05-24,US,Houston,pm25,120,1.2,23.0,6.2
2018-05-15,US,Houston,pm25,120,4.8,24.9,12.1
2018-05-18,US,Houston,pm25,120,8.1,21.1,13.0
2018-05-30,US,Houston,pm25,119,1.6,18.7,6.0
2018-01-06,US,Houston,pm25,118,4.0,55.5,11.7
2018-03-10,US,Houston,pm25,118,4.0,23.0,11.2
2018-04-07,US,Houston,pm25,116,0.2,21.1,5.0
2018-04-21,US,Houston,pm25,118,4.0,24.9,10.5
2018-05-08,US,Houston,pm25,96,3.8,19.7,10.0
2018-01-31,US,Houston,pm25,117,0.9,20.6,7.2
2018-03-15,US,Houston,pm25,107,4.3,29.6,11.5
2018-04-12,US,Houston,pm25,116,0.2,14.9,8.8
2018-05-14,US,Houston,pm25,104,1.6,15.4,8.1
2018-06-19,US,Houston,pm25,120,2.1,26.8,7.2
2018-03-07,US,Houston,pm25,101,1.2,23.0,6.4
2018-05-28,US,Houston,pm25,120,3.3,20.1,8.3
2018-02-08,US,Houston,pm25,116,3.3,28.2,7.6
2018-02-22,US,Houston,pm25,101,0.2,25.8,5.5
2018-04-17,US,Houston,pm25,114,3.1,13.0,7.2
2018-04-20,US,Houston,pm25,107,3.1,25.8,8.6
2018-03-16,US,Houston,pm25,109,3.1,21.1,10.5
2018-03-24,US,Houston,pm25,112,5.0,17.8,9.8
2018-04-01,US,Houston,pm25,118,3.6,13.0,7.2
2018-04-08,US,Houston,pm25,118,2.4,22.5,10.3
2018-07-01,US,Houston,pm25,120,25.4,42.8,32.0
2018-04-29,US,Houston,pm25,118,3.1,23.9,10.0
2018-05-11,US,Houston,pm25,93,2.6,16.8,10.3
2018-06-15,US,Houston,pm25,120,2.1,25.8,7.2
2018-02-15,US,Houston,pm25,117,1.2,13.5,7.2
2018-02-28,US,Houston,pm25,118,4.8,14.9,10.3
2018-04-09,US,Houston,pm25,118,6.4,24.9,12.5
2018-04-11,US,Houston,pm25,102,1.6,21.1,9.8
2018-04-28,US,Houston,pm25,118,4.8,26.8,15.4
2018-01-08,US,Houston,pm25,116,1.2,14.4,7.2
2018-01-20,US,Houston,pm25,120,2.4,21.1,7.2
2018-01-28,US,Houston,pm25,119,2.1,30.1,7.9
2018-05-10,US,Houston,pm25,94,4.0,23.9,10.8
2018-05-12,US,Houston,pm25,96,5.7,18.7,10.5
2018-02-10,US,Houston,pm25,119,0.2,26.3,4.5
2018-03-02,US,Houston,pm25,113,1.4,24.4,8.8
2018-03-29,US,Houston,pm25,118,0.4,23.9,6.9
2018-03-31,US,Houston,pm25,118,1.4,27.3,6.7
2018-05-27,US,Houston,pm25,120,2.1,20.6,9.3
2018-01-17,US,Houston,pm25,108,1.6,19.2,6.0
2018-03-08,US,Houston,pm25,118,3.3,54.1,12.0
2018-04-10,US,Houston,pm25,105,1.4,31.5,7.4
2018-04-13,US,Houston,pm25,111,5.2,23.0,12.0
2018-05-07,US,Houston,pm25,93,4.3,23.9,11.7
2018-01-04,US,Houston,pm25,105,1.2,52.1,16.8
2018-02-12,US,Houston,pm25,119,2.4,16.8,6.7
2018-06-10,US,Houston,pm25,119,9.6,57.4,21.6
2018-01-05,US,Houston,pm25,104,4.5,29.6,15.4
2018-02-18,US,Houston,pm25,119,4.3,28.2,8.6
2018-04-02,US,Houston,pm25,118,4.5,13.0,8.6
2018-05-09,US,Houston,pm25,92,3.8,20.1,10.5
2018-06-12,US,Houston,pm25,120,1.2,15.9,9.6
2018-01-09,US,Houston,pm25,118,0.2,23.9,9.3
2018-02-06,US,Houston,pm25,116,3.6,24.9,11.5
2018-02-07,US,Houston,pm25,118,1.2,14.9,5.7
2018-02-13,US,Houston,pm25,119,4.3,25.4,10.0
2018-02-17,US,Houston,pm25,120,4.8,21.1,10.5
2018-01-12,US,Houston,pm25,119,0.7,456.4,3.3
2018-02-16,US,Houston,pm25,119,5.0,21.1,9.8
2018-05-06,US,Houston,pm25,96,2.1,32.0,9.6
2018-06-18,US,Houston,pm25,120,0.4,16.8,4.0
2018-03-21,US,Houston,pm25,118,1.6,31.1,9.8
2018-04-16,US,Houston,pm25,118,4.0,33.4,8.3
2018-05-20,US,Houston,pm25,119,0.7,16.8,5.5
2018-01-23,US,Houston,pm25,83,0.2,22.0,6.7
2018-01-24,US,Houston,pm25,97,0.7,41.1,6.7
2018-01-25,US,Houston,pm25,120,0.4,43.2,10.0
2018-01-27,US,Houston,pm25,119,0.9,17.8,6.7
2018-03-06,US,Houston,pm25,110,0.4,33.4,4.8
2018-06-17,US,Houston,pm25,120,0.7,26.8,6.0
2018-06-20,US,Houston,pm25,120,0.9,32.0,10.3
2018-02-23,US,Houston,pm25,107,0.7,28.2,10.3
2018-03-11,US,Houston,pm25,118,1.2,22.0,11.5
2018-03-19,US,Houston,pm25,96,0.4,23.9,10.8
2018-04-03,US,Houston,pm25,118,3.8,16.8,12.1
2018-05-23,US,Houston,pm25,112,0.2,18.7,6.7
2018-06-23,US,Houston,pm25,117,6.4,14.9,9.8
2018-02-11,US,Houston,pm25,119,1.2,22.0,5.7
2018-03-12,US,Houston,pm25,118,1.4,23.5,10.3
2018-05-16,US,Houston,pm25,120,3.6,22.5,10.8
2018-06-03,US,Houston,pm25,120,1.9,23.0,8.6
2018-06-13,US,Houston,pm25,119,3.1,14.9,8.1
2018-06-27,US,Houston,pm25,120,3.3,15.9,8.3
2018-01-11,US,Houston,pm25,115,0.4,23.9,7.2
2018-01-26,US,Houston,pm25,119,3.1,17.8,8.6
2018-05-25,US,Houston,pm25,120,2.8,19.2,6.9
2018-06-25,US,Houston,pm25,120,2.8,21.6,12.5
2018-06-26,US,Houston,pm25,120,4.8,16.8,11.2
2018-03-26,US,Houston,pm25,118,8.1,23.0,13.5
2018-04-18,US,Houston,pm25,118,3.6,21.6,11.5
2018-05-13,US,Houston,pm25,96,2.4,15.9,6.9
2018-01-07,US,Houston,pm25,119,3.6,20.6,8.1
2018-01-16,US,Houston,pm25,94,0.9,10.0,4.3
2018-02-19,US,Houston,pm25,119,5.0,14.0,8.3
2018-02-25,US,Houston,pm25,118,0.2,18.7,4.0
2018-03-09,US,Houston,pm25,119,2.8,20.6,8.1
2018-06-09,US,Houston,pm25,120,3.1,24.9,10.0
2018-01-22,US,Houston,pm25,108,0.2,20.6,6.7
2018-06-04,US,Houston,pm25,116,0.9,24.4,8.1
2018-06-16,US,Houston,pm25,120,6.9,21.1,12.5
2018-04-15,US,Houston,pm25,96,2.4,32.0,7.4
2018-05-29,US,Houston,pm25,120,1.4,21.1,7.9
2018-06-22,US,Houston,pm25,119,8.6,30.1,16.8
2018-01-15,US,Houston,pm25,95,1.2,23.0,6.0
2018-02-01,US,Houston,pm25,119,3.1,24.9,8.1
2018-03-04,US,Houston,pm25,97,1.2,21.1,8.1
2018-03-17,US,Houston,pm25,118,6.7,24.9,11.7
2018-03-30,US,Houston,pm25,118,1.2,30.6,5.7
2018-06-28,US,Houston,pm25,120,4.3,24.9,11.0
2018-06-21,US,Houston,pm25,120,2.6,26.3,15.9
2018-01-02,US,Houston,pm25,118,0.9,10.0,4.0
2018-01-18,US,Houston,pm25,119,3.6,26.8,9.1
2018-02-04,US,Houston,pm25,119,2.8,18.7,8.8
2018-04-23,US,Houston,pm25,118,2.1,20.1,7.2
2018-06-07,US,Houston,pm25,118,1.2,25.8,8.3
2018-02-03,US,Houston,pm25,119,3.1,17.8,6.0
2018-04-14,US,Houston,pm25,91,1.9,38.3,9.6
2018-04-24,US,Houston,pm25,118,4.8,32.0,10.8
2018-06-30,US,Houston,pm25,120,24.4,44.0,33.4
2018-01-21,US,Houston,pm25,119,1.9,392.8,7.2
2018-02-14,US,Houston,pm25,106,3.1,17.3,7.9
2018-04-25,US,Houston,pm25,118,4.5,26.3,10.5
2018-05-05,US,Houston,pm25,96,1.6,33.9,5.0
2018-06-29,US,Houston,pm25,120,12.5,39.9,22.5
2018-02-10,US,Los Angeles,pm25,70,5.7,29.2,12.1
2018-03-30,US,Los Angeles,pm25,72,7.6,54.9,20.1
2018-05-02,US,Los Angeles,pm25,72,1.9,25.4,11.5
2018-06-06,US,Los Angeles,pm25,72,1.4,23.9,12.1
2018-01-14,US,Los Angeles,pm25,62,0.2,31.5,9.1
2018-01-28,US,Los Angeles,pm25,66,0.4,44.0,14.0
2018-03-05,US,Los Angeles,pm25,66,1.2,28.2,8.8
2018-03-08,US,Los Angeles,pm25,71,5.0,37.9,14.0
2018-05-17,US,Los Angeles,pm25,67,0.7,19.7,7.9
2018-05-25,US,Los Angeles,pm25,63,0.2,17.3,4.0
2018-06-03,US,Los Angeles,pm25,72,0.9,28.2,15.4
2018-06-24,US,Los Angeles,pm25,67,2.1,25.8,10.0
2018-01-04,US,Los Angeles,pm25,72,9.6,59.3,26.8
2018-03-23,US,Los Angeles,pm25,66,0.7,27.3,6.4
2018-05-01,US,Los Angeles,pm25,72,5.0,25.8,12.0
2018-05-09,US,Los Angeles,pm25,72,5.0,33.9,13.0
2018-05-21,US,Los Angeles,pm25,67,0.7,18.7,9.1
2018-06-23,US,Los Angeles,pm25,70,2.6,29.2,9.8
2018-04-20,US,Los Angeles,pm25,57,2.4,28.2,12.0
2018-02-04,US,Los Angeles,pm25,72,9.6,50.9,32.5
2018-02-06,US,Los Angeles,pm25,69,6.9,52.9,17.3
2018-02-08,US,Los Angeles,pm25,72,5.0,61.3,13.5
2018-02-13,US,Los Angeles,pm25,61,1.4,18.7,7.2
2018-02-25,US,Los Angeles,pm25,72,0.2,33.0,10.5
2018-04-02,US,Los Angeles,pm25,71,0.7,26.8,12.0
2018-04-10,US,Los Angeles,pm25,71,7.2,34.9,15.9
2018-05-15,US,Los Angeles,pm25,68,0.2,30.1,7.6
2018-06-22,US,Los Angeles,pm25,69,4.8,44.8,14.4
2018-01-02,US,Los Angeles,pm25,72,13.0,105.8,46.0
2018-01-09,US,Los Angeles,pm25,62,0.2,18.7,6.0
2018-02-22,US,Los Angeles,pm25,70,1.2,35.5,9.3
2018-06-02,US,Los Angeles,pm25,68,3.6,35.5,13.0
2018-06-16,US,Los Angeles,pm25,71,0.7,26.8,9.6
2018-06-29,US,Los Angeles,pm25,71,2.8,25.8,12.0
2018-01-24,US,Los Angeles,pm25,65,0.4,26.3,10.0
2018-01-30,US,Los Angeles,pm25,69,2.4,23.9,10.0
2018-02-18,US,Los Angeles,pm25,72,0.7,33.0,13.0
2018-03-19,US,Los Angeles,pm25,65,1.4,19.2,9.1
2018-03-21,US,Los Angeles,pm25,71,2.1,23.0,10.8
2018-04-07,US,Los Angeles,pm25,72,2.6,22.0,9.3
2018-04-25,US,Los Angeles,pm25,72,7.2,42.8,18.7
2018-02-03,US,Los Angeles,pm25,72,10.3,67.1,33.9
2018-02-23,US,Los Angeles,pm25,71,0.9,21.1,6.0
2018-02-28,US,Los Angeles,pm25,70,1.2,45.2,11.0
2018-04-23,US,Los Angeles,pm25,72,8.1,44.0,18.7
2018-05-22,US,Los Angeles,pm25,70,1.9,25.8,7.9
2018-01-07,US,Los Angeles,pm25,72,8.1,48.0,21.6
2018-03-20,US,Los Angeles,pm25,70,0.4,26.8,11.5
2018-05-13,US,Los Angeles,pm25,72,1.6,21.1,6.9
2018-06-17,US,Los Angeles,pm25,72,1.6,11.0,7.2
2018-01-16,US,Los Angeles,pm25,71,1.9,59.3,25.8
2018-02-02,US,Los Angeles,pm25,72,4.3,57.4,29.2
2018-03-04,US,Los Angeles,pm25,70,0.4,29.6,7.2
2018-04-15,US,Los Angeles,pm25,72,3.6,31.1,15.9
2018-05-10,US,Los Angeles,pm25,72,5.5,35.9,13.0
2018-05-27,US,Los Angeles,pm25,71,1.9,23.5,10.8
2018-06-09,US,Los Angeles,pm25,66,2.8,32.0,14.9
2018-01-17,US,Los Angeles,pm25,66,14.0,57.4,26.8
2018-06-04,US,Los Angeles,pm25,72,0.4,33.0,13.0
2018-06-05,US,Los Angeles,pm25,71,0.9,26.8,11.0
2018-01-03,US,Los Angeles,pm25,72,9.1,63.2,31.1
2018-01-15,US,Los Angeles,pm25,66,9.1,984.9080542986426,24.4
2018-01-18,US,Los Angeles,pm25,70,8.1,42.8,23.0
2018-01-29,US,Los Angeles,pm25,70,0.9,34.4,9.3
2018-04-05,US,Los Angeles,pm25,72,6.0,55.5,21.6
2018-04-28,US,Los Angeles,pm25,72,2.8,23.9,12.5
2018-07-01,US,Los Angeles,pm25,59,0.2,20.1,6.2
2018-01-22,US,Los Angeles,pm25,66,2.1,34.4,13.5
2018-02-21,US,Los Angeles,pm25,70,2.8,23.5,9.1
2018-03-22,US,Los Angeles,pm25,71,1.2,22.0,9.6
2018-04-16,US,Los Angeles,pm25,72,0.4,25.8,7.2
2018-05-03,US,Los Angeles,pm25,72,2.4,34.9,11.5
2018-05-12,US,Los Angeles,pm25,68,0.4,17.3,6.0
2018-06-07,US,Los Angeles,pm25,71,2.4,32.0,11.7
2018-04-22,US,Los Angeles,pm25,72,4.5,30.1,16.3
2018-01-06,US,Los Angeles,pm25,72,2.1,35.9,14.9
2018-02-05,US,Los Angeles,pm25,71,6.4,48.0,23.9
2018-02-24,US,Los Angeles,pm25,68,0.2,40.7,8.1
2018-02-27,US,Los Angeles,pm25,67,0.9,19.7,6.0
2018-03-14,US,Los Angeles,pm25,60,0.4,13.0,5.0
2018-04-09,US,Los Angeles,pm25,70,1.9,30.1,18.2
2018-04-11,US,Los Angeles,pm25,72,4.8,30.1,13.0
2018-05-08,US,Los Angeles,pm25,69,1.4,44.8,12.5
2018-06-01,US,Los Angeles,pm25,72,1.4,21.6,12.1
2018-06-27,US,Los Angeles,pm25,72,3.6,34.9,13.5
2018-01-31,US,Los Angeles,pm25,71,0.2,34.4,16.3
2018-02-15,US,Los Angeles,pm25,71,3.8,26.8,13.0
2018-02-19,US,Los Angeles,pm25,69,0.4,14.0,5.0
2018-04-04,US,Los Angeles,pm25,70,5.2,42.8,18.7
2018-04-26,US,Los Angeles,pm25,72,7.9,35.9,16.8
2018-06-10,US,Los Angeles,pm25,55,0.4,39.1,14.0
2018-06-19,US,Los Angeles,pm25,72,1.2,39.9,13.0
2018-03-03,US,Los Angeles,pm25,62,0.4,24.9,5.7
2018-05-31,US,Los Angeles,pm25,69,0.7,25.4,7.4
2018-06-08,US,Los Angeles,pm25,67,7.2,36.3,14.9
2018-06-30,US,Los Angeles,pm25,66,1.9,17.8,9.1
2018-01-21,US,Los Angeles,pm25,69,0.9,34.9,9.8
2018-02-11,US,Los Angeles,pm25,69,5.0,46.0,17.8
2018-05-16,US,Los Angeles,pm25,71,1.2,16.8,6.4
2018-01-19,US,Los Angeles,pm25,69,1.9,37.9,13.0
2018-01-23,US,Los Angeles,pm25,66,1.2,28.2,13.0
2018-04-30,US,Los Angeles,pm25,72,4.0,25.8,9.6
2018-05-11,US,Los Angeles,pm25,70,1.9,22.0,10.5
2018-06-15,US,Los Angeles,pm25,59,9.1,28.2,15.9
2018-03-28,US,Los Angeles,pm25,72,4.8,26.8,12.0
2018-04-08,US,Los Angeles,pm25,71,5.0,29.6,12.0
2018-06-12,US,Los Angeles,pm25,48,3.1,40.7,16.8
2018-01-01,US,Los Angeles,pm25,68,7.2,258.5,76.8
2018-01-11,US,Los Angeles,pm25,68,14.9,39.9,23.9
2018-02-07,US,Los Angeles,pm25,65,1.9,46.0,28.2
2018-03-09,US,Los Angeles,pm25,71,1.2,25.8,11.0
2018-03-13,US,Los Angeles,pm25,69,0.7,34.9,9.6
2018-06-26,US,Los Angeles,pm25,71,0.9,40.7,11.0
2018-03-15,US,Los Angeles,pm25,64,0.4,17.8,5.0
2018-04-19,US,Los Angeles,pm25,69,0.7,18.2,6.9
2018-05-05,US,Los Angeles,pm25,70,1.9,33.4,15.4
2018-05-30,US,Los Angeles,pm25,63,0.2,16.8,6.0
2018-01-05,US,Los Angeles,pm25,70,1.9,42.8,20.1
2018-02-16,US,Los Angeles,pm25,68,0.9,28.2,10.0
2018-03-02,US,Los Angeles,pm25,66,1.9,16.8,8.1
2018-03-26,US,Los Angeles,pm25,66,0.7,16.8,8.8
2018-06-21,US,Los Angeles,pm25,69,6.4,38.7,13.0
2018-01-08,US,Los Angeles,pm25,71,3.3,46.8,12.1
2018-01-12,US,Los Angeles,pm25,72,14.0,55.4,33.9
2018-03-01,US,Los Angeles,pm25,70,1.2,18.7,9.3
2018-03-07,US,Los Angeles,pm25,70,3.1,25.8,15.9
2018-03-16,US,Los Angeles,pm25,61,0.4,155.5,6.7
2018-03-17,US,Los Angeles,pm25,62,0.4,12.0,4.0
